gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0,1,0,1,-0.043478260869565216,1,2,1,2,1,1,1,1,1,2,1,1,0.263170002300437,0.26595612748852854
0,1,0,1,0.782608695652174,1,2,2,2,1,1,2,1,1,2,1,3,0.6229583620887967,1.5116611588937765
0,1,0,1,0.9347826086956522,1,2,2,1,1,1,1,1,1,0,1,1,0.8382792730618818,2.044594722751114
1,0,0,1,-0.30434782608695654,1,2,0,0,0,0,0,0,0,0,0,2,-0.8336783988957902,-0.29478621816616696
0,0,1,1,-0.5869565217391305,1,1,1,2,2,2,1,1,1,2,0,3,-0.0036806993328732983,-0.369341766426659
1,0,1,1,0.7608695652173914,1,2,2,2,2,1,2,1,1,1,1,0,0.543823326432022,1.4170150059454765
1,0,1,1,-0.34782608695652173,1,2,2,1,2,2,2,1,1,2,1,3,0.5493443754313319,-0.011460544649435753
0,0,0,0,0.8913043478260869,1,1,1,1,1,1,2,1,1,0,1,0,0.17759374281113421,1.2261615564747332
0,0,1,1,-0.6086956521739131,1,2,1,2,2,1,2,2,2,2,0,3,-0.2972164711295146,-0.39211695445691896
0,0,1,1,-0.1956521739130435,1,2,2,2,2,1,2,1,2,2,1,0,0.3717506326201979,0.11182602732730758
1,0,1,1,0.6521739130434783,1,2,0,0,0,0,0,0,0,0,0,3,-0.8474810213940649,0.027713945972760202
0,1,0,1,0.043478260869565216,1,2,2,1,2,2,2,1,2,2,0,3,0.3487462617897401,0.41130297127933524
0,0,1,1,0.15217391304347827,1,1,1,2,1,2,1,2,1,1,1,2,-0.09385783298826766,0.3210630366431036
0,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,1,1,2,1,3,0.3423050379572118,-0.3819768162884176
0,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,2,-0.927536231884058,-0.40211119135680884
1,0,1,1,-0.43478260869565216,1,1,0,0,0,0,0,0,0,2,0,2,-0.9468599033816426,-0.3619737523617767
1,0,0,0,0.5434782608695652,1,2,0,0,0,0,0,0,0,1,1,1,-0.8419599723947551,-0.01633364702106082
1,0,0,0,0.6956521739130435,1,1,0,0,0,0,0,0,0,2,1,2,-0.9404186795491144,-0.06290533196186142
0,0,1,1,-0.5217391304347826,1,2,2,2,2,2,2,2,2,2,1,1,0.09937888198757774,-0.30358406466344223
0,0,0,0,0.2608695652173913,1,2,1,1,1,1,2,1,2,2,1,0,0.07453416149068318,0.4743031390657942
0,0,0,1,0.9347826086956522,1,1,1,1,1,1,1,1,1,0,0,2,0.256728778467909,1.3524974649654578
0,0,1,1,-0.043478260869565216,1,1,2,2,2,2,2,2,2,2,1,2,-0.026685070163331086,0.11529847752026202
0,0,1,1,0.13043478260869565,1,1,1,2,2,2,2,1,2,2,0,2,-0.28525419829767656,0.1787071688588332
1,1,1,1,-0.2826086956521739,1,2,2,2,2,2,2,1,1,2,1,3,0.4720496894409939,0.03824801756651275
0,0,1,1,-0.2608695652173913,1,1,0,0,0,0,0,0,0,1,0,2,-0.9302967563837129,-0.31734255429350955
0,0,0,0,0.717391304347826,1,2,0,0,0,0,0,0,0,1,0,1,-0.8410397975615368,0.02279707322055165
1,1,1,1,-0.6086956521739131,1,2,2,2,2,2,2,2,2,2,1,3,0.029445594662985863,-0.38693745942120966
1,0,1,1,-0.34782608695652173,1,1,2,2,1,2,2,2,2,1,1,2,0.07637451115711996,-0.1260222207632095
1,0,1,1,-0.41304347826086957,1,2,2,2,2,2,2,2,2,2,1,3,0.07821486082355648,-0.1746365234645715
1,0,0,0,-0.5434782608695652,1,2,1,2,2,2,2,2,2,2,0,2,-0.3616287094547964,-0.33807512456320804
0,0,1,1,-0.41304347826086957,1,1,0,0,0,0,0,0,0,1,0,2,-0.9229353577179664,-0.3565316350425667
1,0,0,0,0.2826086956521739,1,2,2,2,2,2,2,1,1,2,1,3,0.43616287094547973,0.8135965392219086
1,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,0,-0.9302967563837129,-0.40215496173739224
0,0,0,0,0.8260869565217391,1,2,2,2,1,1,2,2,2,1,0,3,0.3110190936277894,1.3191444349608619
0,0,0,0,0.717391304347826,1,1,0,0,0,0,0,0,0,0,0,0,-0.9284564067172764,-0.039167195558765355
0,1,1,1,-0.2391304347826087,1,2,2,2,2,1,1,1,2,2,0,1,0.4306418219461699,0.10089802230830398
1,0,1,1,-0.3695652173913043,1,1,2,2,1,2,2,2,1,2,1,3,0.25948930296756373,-0.11111111111111109
0,0,1,0,-0.43478260869565216,1,1,1,2,1,2,2,2,2,2,1,3,-0.37543133195307105,-0.2667294042121696
0,0,0,1,0.9347826086956522,1,2,0,0,0,0,0,0,0,0,0,0,-0.8235564757303888,0.13600186753623822
0,0,1,1,0.6521739130434783,1,1,0,0,0,0,0,0,0,0,1,1,-0.9256958822176213,-0.06006025722393657
1,0,1,1,0.021739130434782608,1,2,1,1,2,1,2,1,1,1,1,0,0.16195077064642277,0.3002575157390993
1,0,1,1,0.8913043478260869,1,2,2,2,1,2,2,1,1,1,0,3,0.5226593052680011,1.5875444086986337
1,0,0,0,0.8695652173913043,1,1,0,0,0,0,0,0,0,0,0,1,-0.9266160570508397,-0.01769052881914808
1,0,0,0,0.391304347826087,1,1,0,0,0,0,0,0,0,0,0,0,-0.9284564067172764,-0.11130078276030607
0,0,1,1,-0.3695652173913043,1,1,1,2,2,2,1,1,2,1,1,3,-0.1969174143087187,-0.19560253576404846
1,0,0,1,0.2826086956521739,1,2,2,2,2,1,1,2,2,2,1,3,0.2539682539682539,0.6391278022162402
0,0,0,1,0.6521739130434783,1,2,2,2,2,1,2,1,1,1,1,1,0.5337014032666206,1.3314876822853974
1,1,1,1,0.34782608695652173,1,2,2,2,2,1,2,1,1,1,1,1,0.5824706694271913,0.9738107222842303
0,0,0,1,-0.41304347826086957,1,1,2,2,2,2,2,2,2,2,1,3,-0.0036806993328732983,-0.1925677893769286
1,0,0,0,0.43478260869565216,1,1,1,2,1,1,2,1,1,1,0,0,0.13802622498274672,0.7079348404934379
1,0,0,0,0.6304347826086957,1,2,0,0,0,0,0,0,0,0,0,0,-0.8345985737290086,0.032616228598107685
0,1,1,1,-0.17391304347826086,1,1,1,2,2,1,2,1,2,2,1,1,-0.19231654014262717,-0.0472647159667053
1,0,1,1,-0.4782608695652174,1,2,2,2,2,2,2,2,2,2,1,3,0.08925695882217612,-0.24321011971199089
0,0,1,0,-0.021739130434782608,1,1,1,2,1,2,1,2,2,1,1,0,-0.29629629629629634,0.03457130559750214
0,1,0,1,0.06521739130434782,1,2,2,2,2,1,1,1,1,2,1,3,0.6330802852541985,0.5700143712749582
1,0,1,1,0.3695652173913043,1,2,2,2,2,1,2,1,1,1,1,3,0.5631469979296065,0.9560253576404845
0,0,1,1,-0.3695652173913043,1,2,2,2,2,2,2,1,1,2,1,3,0.47020933977455714,-0.07295792936919589
1,0,0,1,-0.43478260869565216,1,1,2,2,2,2,2,1,1,2,0,3,0.3487462617897401,-0.1590396778499989
0,0,1,1,-0.391304347826087,1,1,2,2,2,2,1,2,2,2,1,3,0.061651713825626765,-0.13769432225213196
0,0,1,1,-0.5869565217391305,1,1,0,0,0,0,0,0,0,2,0,2,-0.9229353577179664,-0.39828857811918666
0,0,1,1,-0.5869565217391305,1,1,2,2,2,1,2,2,1,2,1,3,0.28249367379802154,-0.3591578578775742
1,0,0,1,0.5434782608695652,1,2,2,2,1,1,1,1,1,1,0,3,0.7333793420749941,1.3116596998810903
1,0,1,1,-0.10869565217391304,1,1,2,1,2,2,2,1,1,2,1,3,0.44352426961122604,0.2582525405058397
1,0,1,1,-0.5652173913043478,1,1,2,2,2,2,2,2,2,2,1,3,-0.011962272831838153,-0.3496596852909636
0,0,1,1,-0.6086956521739131,1,1,1,2,2,2,2,2,2,2,0,3,-0.4554865424430642,-0.3946264562770373
0,0,0,0,0.2608695652173913,1,2,1,2,1,1,2,1,2,1,0,1,-0.03680699332873246,0.42072819323164007
1,0,0,1,0.21739130434782608,0,0,1,1,2,1,2,1,1,2,0,3,-0.26869105129974696,0.2294224498282012
0,0,0,0,-0.5,1,1,0,0,0,0,0,0,0,1,0,2,-0.939498504715896,-0.3748568343801749
1,0,0,0,0.2826086956521739,1,2,0,0,0,0,0,0,0,0,0,3,-0.8750862663906142,-0.11201569897650258
1,1,0,0,0.06521739130434782,1,2,2,2,1,2,2,1,1,2,1,3,0.5502645502645503,0.5309420115407903
1,0,1,0,-0.5869565217391305,1,1,1,2,1,2,2,2,2,2,0,2,-0.3487462617897401,-0.37698699290190324
0,1,0,1,0.6521739130434783,0,0,1,1,2,1,1,1,1,0,1,0,-0.11870255348516223,0.7262162694504628
0,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,1,2,1,3,0.18955601564297211,-0.384398777347369
1,0,0,0,-0.30434782608695654,1,1,0,0,0,0,0,0,0,2,0,2,-0.9330572808833679,-0.32832891981995777
1,0,1,1,-0.41304347826086957,1,1,0,0,0,0,0,0,0,2,1,3,-0.9072923855532551,-0.34300658744227774
1,0,1,1,-0.4782608695652174,1,1,2,2,2,2,2,2,2,2,1,1,-0.011962272831838153,-0.25756680454336545
1,1,1,1,-0.13043478260869565,1,2,2,2,2,1,2,2,2,2,1,2,0.16287094547964104,0.12756877421049173
0,0,1,1,0.8695652173913043,1,1,0,0,0,0,0,0,0,0,0,0,-0.9302967563837129,0.00035745810809822336
1,1,1,1,-0.13043478260869565,1,1,2,1,2,2,2,2,2,2,1,1,0.09017713365539463,0.07161563769796976
1,0,1,1,0.2391304347826087,1,2,1,2,2,1,1,1,1,1,1,2,0.18863584080975385,0.5283157887057828
0,0,1,1,-0.5,1,1,1,1,2,1,1,1,1,0,1,2,0.17943409247757075,-0.26400105048913397
0,0,1,1,0.3695652173913043,1,2,2,1,1,2,2,2,1,2,1,3,0.4269611226132966,0.804404759299382
1,0,0,0,0.8478260869565217,1,1,0,0,0,0,0,0,0,0,1,1,-0.9413388543823327,-0.030777872613602344
1,0,0,0,0.2608695652173913,1,2,2,2,1,1,1,1,1,1,1,1,0.7103749712445364,0.8917850290708277
1,0,1,1,0.21739130434782608,0,0,1,1,1,2,1,2,2,1,0,1,-0.5401426270991488,0.08835051320771235
0,0,0,1,-0.17391304347826086,1,1,1,2,2,2,2,1,2,2,0,1,-0.29261559696342304,-0.07964020747160394
0,0,1,1,0.17391304347826086,1,1,2,2,2,2,2,2,2,2,1,2,-0.002760524499655039,0.33696627492176046
1,0,1,1,0.6739130434782609,1,1,2,2,1,1,2,1,1,0,1,3,0.5364619277662757,1.325637041414075
1,0,0,0,0.15217391304347827,1,2,1,1,1,1,1,1,1,0,1,0,0.41223832528180365,0.578097301556037
1,0,0,0,0.13043478260869565,1,1,2,1,2,1,1,1,1,2,1,3,0.6698872785829308,0.6881652185965755
1,0,0,0,0.9347826086956522,1,2,2,1,1,2,1,1,2,0,0,1,0.5410628019323672,1.70808803682548
0,0,0,1,0.9347826086956522,1,2,1,1,1,1,1,1,1,0,1,1,0.3413848631239935,1.4170879565797823
0,0,0,1,-0.4782608695652174,1,1,2,2,2,2,2,2,2,2,1,3,-0.02116402116402127,-0.2763442978136694
1,1,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,1,2,0.0018403496664365184,-0.38737516322704424
0,0,1,1,0.8043478260869565,1,1,0,0,0,0,0,0,0,0,0,1,-0.9348976305498045,-0.04211440118471831
0,0,1,1,0.043478260869565216,1,1,2,2,2,1,1,1,1,0,0,1,0.5327812284334024,0.49950028815500547
0,0,1,1,-0.4782608695652174,1,2,2,2,2,2,2,1,1,2,1,3,0.42972164711295135,-0.22250672969601468
1,1,1,1,-0.5869565217391305,1,1,2,2,2,2,2,2,2,2,1,1,-0.005521048999309817,-0.3741419181639784
1,0,1,1,0.5434782608695652,1,2,2,2,1,1,2,1,2,1,1,1,0.44628479411088107,1.086563222667221
0,0,1,1,-0.6086956521739131,1,2,0,0,0,0,0,0,0,2,1,2,-0.8548424200598115,-0.40095857133477775
0,0,0,0,0.9130434782608695,1,1,1,2,1,2,1,1,1,0,1,0,0.05244996549344365,1.0961197557612763
0,0,1,1,-0.5434782608695652,1,1,0,0,0,0,0,0,0,2,0,2,-0.9164941338854382,-0.3866602470108477
1,0,1,1,-0.5652173913043478,1,1,2,2,2,2,2,1,2,2,1,3,0.16379112031285956,-0.3365869316233704
1,0,1,0,-0.2608695652173913,1,1,1,2,2,2,2,1,1,2,1,2,-0.10674028065332408,-0.08900706891646425
0,0,1,1,0.5,1,2,1,1,2,2,1,1,1,0,1,0,0.17023234414538763,0.822788319144435
1,0,0,0,-0.5869565217391305,1,1,0,0,0,0,0,0,0,1,0,2,-0.9238555325511848,-0.3986679214175767
1,0,0,1,-0.32608695652173914,1,1,2,1,1,2,1,1,1,1,0,2,0.6524039567517829,-0.014363979894805158
1,0,0,0,-0.41304347826086957,1,2,1,1,1,2,2,1,2,1,0,3,-0.0036806993328732983,-0.21067413681161956
0,0,1,1,-0.5869565217391305,1,1,0,0,0,0,0,0,0,2,0,2,-0.9247757073844031,-0.3972380889851837
0,0,0,0,0.6086956521739131,1,1,1,1,1,2,1,2,2,1,0,2,-0.20059811364159189,0.6160754017756184
0,1,0,1,-0.34782608695652173,1,1,2,2,2,2,2,2,2,2,0,1,-0.0009201748332182592,-0.16020688799889113
0,1,1,1,0.7608695652173914,1,2,2,2,2,1,1,1,1,1,0,3,0.5815504945939728,1.5436281268465628
1,0,1,1,0.6086956521739131,0,0,1,1,2,1,1,2,2,1,1,0,-0.5410628019323671,0.25098665732898545
1,0,0,0,0.9130434782608695,1,1,2,2,2,1,2,2,2,0,0,3,0.10213940648723252,1.1783934811313184
0,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,1,2,0.0018403496664365184,-0.38737516322704424
1,0,1,1,-0.6086956521739131,1,2,2,2,2,2,2,2,2,2,1,3,0.08465608465608455,-0.38606205180954045
0,0,1,1,-0.6086956521739131,1,1,1,2,2,2,2,2,2,2,0,2,-0.47665056360708535,-0.39496202919484386
1,1,0,1,0.5217391304347826,1,2,2,2,2,2,2,1,1,1,1,0,0.46652864044168385,1.055778054990188
1,0,1,1,-0.6086956521739131,1,2,1,2,2,2,2,2,1,2,1,3,-0.19047619047619052,-0.39042449974102517
0,1,0,1,0.6739130434782609,1,1,2,2,1,1,2,1,1,1,1,3,0.5051759834368531,1.3040290635327072
1,0,0,1,-0.6086956521739131,1,1,1,2,2,2,2,2,2,2,1,3,-0.4692891649413389,-0.39484530817995456
1,0,1,0,-0.2826086956521739,1,1,2,2,2,2,2,1,2,2,1,3,0.1932367149758454,-0.025087723137752652
1,0,1,1,0.8913043478260869,1,1,0,0,0,0,0,0,0,1,0,1,-0.9348976305498045,-0.016523318670255836
1,0,0,1,0.8043478260869565,1,2,2,1,1,2,1,2,2,1,0,3,0.34046468829077525,1.3132500237089562
1,0,1,1,-0.08695652173913043,1,1,2,1,1,2,2,2,2,2,1,1,0.17207269381182413,0.18010782103750386
1,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,2,-0.945019553715206,-0.40238840376717067
0,0,1,1,0.17391304347826086,1,2,1,1,1,1,1,2,2,1,0,3,-0.05613066482631695,0.304984716842113
0,0,1,0,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,1,2,-0.939498504715896,-0.40230086300600376
1,0,1,1,-0.5434782608695652,1,1,2,2,2,2,2,2,1,2,1,3,0.159190246146768,-0.3154020674209762
1,0,1,1,-0.5652173913043478,1,1,1,2,2,2,2,2,2,2,0,3,-0.47665056360708535,-0.3721722510377227
1,0,1,1,0.0,1,2,1,1,2,2,2,2,1,2,1,3,-0.08097538532321151,0.14999379919608402
0,0,0,1,0.6956521739130435,1,2,1,1,2,1,1,2,1,0,0,0,0.08925695882217612,0.9720453169340307
1,1,0,1,0.9347826086956522,1,2,2,1,1,1,1,1,1,0,1,0,0.8511617207269382,2.0072877683671457
0,0,0,0,0.8478260869565217,1,1,2,1,1,1,2,1,1,0,1,0,0.6027145157579941,1.6563514469758311
0,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,2,-0.9266160570508397,-0.4020966012299476
0,0,0,0,0.4782608695652174,1,1,0,0,0,0,0,0,0,0,0,0,-0.9376581550494595,-0.09086001502783066
1,0,1,1,-0.45652173913043476,1,2,2,1,2,2,1,1,1,2,1,1,0.6045548654244306,-0.16073213256589267
0,0,1,1,0.8695652173913043,1,2,2,1,1,1,2,1,1,0,1,0,0.7278582930756844,1.760335281115269
0,0,1,1,-0.32608695652173914,1,1,0,0,0,0,0,0,0,1,0,2,-0.9413388543823327,-0.3131989582649421
1,0,0,1,0.717391304347826,1,2,2,2,2,1,2,1,1,2,1,3,0.5677478720956981,1.3908986788640125
1,1,1,1,0.45652173913043476,1,2,2,1,1,2,2,2,2,2,1,3,0.23740510697032446,0.7924116750195142
1,0,0,1,0.9130434782608695,1,1,1,1,1,1,1,1,1,1,1,1,0.263170002300437,1.3562908979493575
0,0,1,1,0.1956521739130435,1,1,1,2,2,1,1,2,1,1,1,2,-0.15090867264780314,0.27916019229787203
0,1,0,1,0.6304347826086957,1,2,2,2,2,1,2,1,1,2,1,3,0.5189786059351278,1.2881550055077728
1,0,1,1,0.41304347826086957,1,2,0,0,0,0,0,0,0,1,0,1,-0.8493213710605015,-0.07715988590520792
0,0,1,1,-0.5869565217391305,0,0,1,2,1,1,1,2,2,2,1,0,-0.5539452495974235,-0.3854638566082331
0,0,0,0,0.0,1,1,1,1,2,2,2,2,1,2,1,2,-0.18955601564297211,0.12723320129268526
1,0,0,0,0.8043478260869565,1,1,1,1,1,2,1,2,2,0,1,0,-0.22636300897170458,0.704024686494649
0,0,0,1,0.8043478260869565,1,2,2,2,1,2,1,1,1,1,1,3,0.617437313089487,1.6025430591118988
0,0,0,0,0.5434782608695652,0,0,1,2,2,1,1,2,1,0,0,0,-0.45088566827697263,0.29936751800056904
1,0,0,0,0.8043478260869565,1,1,1,1,2,2,2,1,2,0,1,3,-0.19783758914193697,0.7582999584181385
0,0,1,1,-0.2391304347826087,1,1,0,0,0,0,0,0,0,1,0,2,-0.927536231884058,-0.29071557277190524
1,0,1,1,-0.5869565217391305,0,0,1,2,2,2,2,2,1,2,1,3,-0.658845180584311,-0.3898117144128568
0,0,1,1,-0.5652173913043478,1,1,0,0,0,0,0,0,0,1,0,2,-0.9367379802162411,-0.39007433669635755
0,1,1,1,-0.6086956521739131,0,0,1,2,2,2,2,2,2,2,1,3,-0.8355187485622269,-0.4006521786706935
1,0,0,0,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,1,2,-0.9477800782148609,-0.4024321741477542
0,0,0,1,0.43478260869565216,1,1,2,2,1,2,2,1,2,2,1,0,0.27237175063262015,0.8461762925028632
1,0,0,0,0.9347826086956522,1,2,1,1,2,1,1,1,1,0,1,0,0.28341384863124003,1.3751559319808284
0,0,0,0,-0.5869565217391305,1,1,1,2,2,2,2,2,2,2,1,3,-0.478490913273522,-0.3816996038780557
0,0,0,1,-0.391304347826087,1,1,0,0,0,0,0,0,0,1,1,2,-0.9192546583850932,-0.3540075430955872
1,0,0,0,-0.5652173913043478,1,1,0,0,0,0,0,0,0,2,0,2,-0.942259029215551,-0.3920148235688909
1,0,0,0,0.08695652173913043,1,2,2,2,1,1,1,2,2,2,0,0,0.33310328962502866,0.4349535669212643
0,0,1,0,-0.45652173913043476,0,0,1,2,2,2,2,2,2,2,0,2,-0.8281573498964804,-0.34518051634458957
1,0,1,1,0.7391304347826086,1,2,2,1,1,1,2,1,2,0,0,0,0.5060961582700714,1.406583065239752
1,0,1,0,-0.391304347826087,1,1,0,0,0,0,0,0,0,2,0,0,-0.927536231884058,-0.34338593074066776
1,0,0,0,0.15217391304347827,0,0,1,1,2,1,1,2,2,0,0,0,-0.549344375431332,0.043544233617111266
0,0,0,0,-0.45652173913043476,1,1,2,2,2,1,2,1,1,2,1,3,0.44628479411088107,-0.18633780520721627
1,1,1,1,-0.41304347826086957,0,0,1,2,2,2,2,2,1,2,1,3,-0.658845180584311,-0.3117399455788268
1,0,1,1,-0.5652173913043478,1,2,2,2,2,2,2,2,2,2,1,0,0.08465608465608455,-0.32898547552870966
1,0,1,1,0.0,1,1,1,1,1,1,2,2,1,2,1,1,-0.030365769496204384,0.1670204772430496
1,0,0,0,0.7608695652173914,1,2,1,2,1,2,2,2,2,1,1,1,-0.3064182194616977,0.584108433822832
0,0,0,0,0.45652173913043476,1,2,2,1,1,1,2,1,1,1,1,3,0.6947319990798252,1.1769198783183417
0,1,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,1,3,-0.013802622498274672,-0.38762319538368384
1,0,0,1,-0.4782608695652174,1,1,2,2,2,1,2,2,2,2,1,1,0.08557625948930307,-0.2629797416088533
1,0,1,1,-0.32608695652173914,1,1,1,2,1,2,2,2,2,1,0,0,-0.35058661145617664,-0.1955879456371873
0,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,0,2,0.0018403496664365184,-0.38737516322704424
1,1,1,1,-0.5652173913043478,1,1,2,2,2,2,2,2,2,2,1,3,-0.0036806993328732983,-0.3392569248389614
1,0,1,1,-0.5652173913043478,1,2,1,2,2,2,1,1,2,2,0,3,-0.10858063031976087,-0.35714442037073507
1,0,1,1,-0.5869565217391305,1,2,2,2,2,2,2,2,2,2,1,3,0.09937888198757774,-0.36614652864406655
0,0,0,1,0.15217391304347827,0,0,1,1,2,1,2,2,2,1,0,2,-0.6468829077524729,-0.023395268421858913
1,0,0,0,0.8478260869565217,1,2,2,2,1,2,1,1,1,0,1,0,0.6119162640901772,1.6461529482998853
0,1,1,1,0.08695652173913043,1,2,2,2,1,1,2,2,2,2,1,0,0.24568668046928907,0.38464680950400865
1,0,1,1,-0.43478260869565216,1,2,2,2,2,1,2,1,1,2,0,0,0.5116172072693811,-0.13849677922949538
0,1,0,1,0.06521739130434782,1,2,2,2,2,2,2,2,1,2,1,3,0.2668507016333103,0.3629804711151964
0,0,0,1,-0.15217391304347827,1,1,1,1,2,2,1,2,2,2,1,3,-0.2999769956291695,-0.07161563769796976
1,0,0,1,-0.21739130434782608,1,2,2,2,1,2,2,2,1,2,1,3,0.3423050379572118,0.06497712997614512
0,0,0,0,0.8260869565217391,1,1,1,1,2,1,1,2,2,0,1,1,-0.18587531631009896,0.7457232690638244
1,0,0,0,0.2608695652173913,1,1,0,0,0,0,0,0,0,0,0,1,-0.9348976305498045,-0.17329423179334544
1,0,1,1,-0.5652173913043478,1,1,2,2,2,2,1,2,1,2,0,3,0.28157349896480327,-0.3285477717228751
0,0,1,1,0.5,1,1,0,0,0,0,0,0,0,0,0,2,-0.9358178053830228,-0.10886423157449354
1,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,1,2,1,3,0.2107200368069934,-0.3840632044295625
1,0,0,0,-0.5869565217391305,1,1,1,2,2,2,2,1,1,2,0,2,-0.08833678398895785,-0.3687727514790741
1,0,1,1,-0.5869565217391305,1,1,2,2,1,2,2,1,2,2,1,1,0.30641821946169784,-0.35435770614025486
0,0,0,0,-0.45652173913043476,1,1,0,0,0,0,0,0,0,2,1,2,-0.9413388543823327,-0.36344735517475324
1,1,0,1,0.2826086956521739,1,2,2,2,1,1,2,1,2,2,1,3,0.461007591442374,0.7389826304539717
1,1,0,1,-0.34782608695652173,1,1,2,2,2,2,2,2,2,2,1,3,-0.006441223832528076,-0.14046644635575103
1,0,1,1,-0.45652173913043476,1,2,1,1,2,2,1,2,1,2,0,3,0.011962272831838153,-0.24350192224921394
1,0,0,1,0.5217391304347826,1,1,0,0,0,0,0,0,0,1,0,0,-0.9468599033816426,-0.11896059936241143
1,0,1,1,-0.30434782608695654,1,1,2,2,1,2,2,1,2,2,1,1,0.23372440763745117,-0.07823955529293326
1,0,1,1,0.21739130434782608,0,0,1,2,2,1,2,1,1,2,1,3,-0.36346905912123306,0.17895520101547283
0,1,0,1,-0.043478260869565216,0,0,1,2,2,2,2,2,1,2,0,1,-0.6257188865884519,-0.10683620394079325
1,0,1,1,-0.6086956521739131,1,2,2,2,1,2,2,1,1,2,1,0,0.5475040257648953,-0.37872321799838043
1,0,1,1,0.3695652173913043,1,1,0,0,0,0,0,0,0,0,1,3,-0.9091327352196917,-0.13452826472326174
0,0,0,1,-0.2608695652173913,1,2,2,2,1,2,2,2,2,2,1,1,0.1840349666436623,-0.017865610341481892
0,0,0,0,0.4782608695652174,1,1,0,0,0,0,0,0,0,1,0,2,-0.9404186795491144,-0.1168304408406831
1,0,1,1,-0.43478260869565216,1,1,2,2,2,1,2,2,1,2,1,0,0.27237175063262015,-0.17996191976889236
1,1,1,1,0.34782608695652173,1,2,2,2,2,1,2,1,1,1,1,1,0.5456636760984588,0.8934045331524157
0,0,0,0,0.8695652173913043,1,2,2,2,1,1,2,1,1,0,1,3,0.6349206349206349,1.721525543664602
1,0,0,0,0.6086956521739131,1,1,0,0,0,0,0,0,0,0,0,1,-0.9339774557165862,-0.03678900488039744
1,0,1,0,-0.15217391304347827,0,0,1,2,2,1,2,1,1,1,1,0,-0.3873936047849091,-0.10701128546312706
0,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,1,2,2,1,3,0.18495514147688055,-0.3844717279816748
0,0,1,1,-0.41304347826086957,1,1,1,1,2,2,2,2,2,2,1,2,-0.34690591212330346,-0.25492599158149676
0,0,1,1,0.06521739130434782,1,1,0,0,0,0,0,0,0,0,1,1,-0.9284564067172764,-0.2286783533582824
1,0,0,0,-0.2826086956521739,1,2,2,2,1,2,2,2,2,2,1,0,0.17391304347826092,-0.037985395283011966
1,0,0,0,0.6086956521739131,1,1,2,2,1,2,2,1,1,1,1,3,0.45088566827697263,1.2073840632044295
1,0,1,1,-0.2391304347826087,1,1,0,0,0,0,0,0,0,2,0,2,-0.9358178053830228,-0.29367736852471926
1,0,0,0,0.2608695652173913,1,1,1,2,1,2,1,2,1,1,1,1,-0.07361398665746492,0.3882359807118522
0,0,1,1,-0.32608695652173914,1,1,2,2,2,1,2,2,2,2,0,3,0.10950080515297912,-0.08187249688136039
1,0,1,1,-0.43478260869565216,1,2,2,2,2,2,2,1,1,2,1,3,0.44628479411088107,-0.14830134448019025
1,1,1,1,-0.34782608695652173,1,2,2,1,2,2,2,1,1,2,1,3,0.5576259489302967,-0.026269523413506104
0,0,1,1,-0.6086956521739131,1,2,2,2,2,2,2,2,2,2,1,3,0.08465608465608455,-0.38606205180954045
0,0,0,1,0.8478260869565217,1,1,2,2,1,2,1,1,1,1,1,3,0.5484242005981136,1.5629600449375907
1,0,0,0,0.41304347826086957,1,1,0,0,0,0,0,0,0,0,0,1,-0.9256958822176213,-0.10822226599260279
0,1,1,1,-0.34782608695652173,1,2,2,2,1,1,2,1,1,2,1,3,0.6698872785829308,-0.009870220821570056
0,0,1,1,-0.5869565217391305,1,1,1,1,2,1,2,2,2,2,1,2,-0.2834138486312399,-0.37490060476075837
1,0,1,1,0.06521739130434782,1,2,1,1,2,2,2,1,1,1,0,2,0.07821486082355648,0.258194179998395
1,0,0,1,0.4782608695652174,1,1,1,1,1,2,1,2,2,1,1,1,-0.1840349666436623,0.5097863275921184
1,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,0,2,-0.01748332183114797,-0.38768155589112846
1,0,1,1,-0.08695652173913043,1,1,0,0,0,0,0,0,0,1,0,0,-0.9312169312169313,-0.2540505839698276
1,0,0,0,-0.32608695652173914,1,1,0,0,0,0,0,0,0,0,0,2,-0.9514607775477342,-0.33340628396763905
